5s,15s,Date_time,6s,Discharge,10s
USGS,1105585,7/6/2018 21:15,EDT,12.4,A:e
USGS,1105585,7/6/2018 21:30,EDT,12,A:e
USGS,1105585,7/6/2018 21:45,EDT,11.6,A:e
USGS,1105585,7/6/2018 22:00,EDT,11.2,A:e
USGS,1105585,7/6/2018 22:15,EDT,10.8,A:e
USGS,1105585,7/6/2018 22:30,EDT,10.4,A:e
USGS,1105585,7/6/2018 22:45,EDT,10,A:e
USGS,1105585,7/6/2018 23:00,EDT,9.63,A:e
USGS,1105585,7/6/2018 23:15,EDT,9.24,A:e
USGS,1105585,7/6/2018 23:30,EDT,8.85,A:e
USGS,1105585,7/6/2018 23:45,EDT,8.45,A:e
USGS,1105585,7/7/2018 00:00,EDT,8.06,A:e
USGS,1105585,7/7/2018 00:15,EDT,7.67,A:e
USGS,1105585,7/7/2018 00:30,EDT,7.28,A:e
USGS,1105585,7/7/2018 00:45,EDT,6.89,A:e
USGS,1105585,7/7/2018 01:00,EDT,6.58,A:e
USGS,1105585,7/7/2018 01:15,EDT,6.46,A:e
USGS,1105585,7/7/2018 01:30,EDT,6.33,A:e
USGS,1105585,7/7/2018 01:45,EDT,6.2,A:e
USGS,1105585,7/7/2018 02:00,EDT,6.08,A:e
USGS,1105585,7/7/2018 02:15,EDT,5.95,A:e
USGS,1105585,7/7/2018 02:30,EDT,5.82,A:e
USGS,1105585,7/7/2018 02:45,EDT,5.7,A:e
USGS,1105585,7/7/2018 03:00,EDT,5.57,A:e
USGS,1105585,7/7/2018 03:15,EDT,5.44,A:e
USGS,1105585,7/7/2018 03:30,EDT,5.32,A:e
USGS,1105585,7/7/2018 03:45,EDT,5.19,A:e
USGS,1105585,7/7/2018 04:00,EDT,5.06,A:e
USGS,1105585,7/7/2018 04:15,EDT,4.94,A:e
USGS,1105585,7/7/2018 04:30,EDT,4.81,A:e
USGS,1105585,7/7/2018 04:45,EDT,4.69,A:e
USGS,1105585,7/7/2018 05:00,EDT,4.56,A:e
USGS,1105585,7/7/2018 05:15,EDT,4.43,A:e
USGS,1105585,7/7/2018 05:30,EDT,4.31,A:e
USGS,1105585,7/7/2018 05:45,EDT,4.18,A:e
USGS,1105585,7/7/2018 06:00,EDT,4.05,A:e
USGS,1105585,7/7/2018 06:15,EDT,3.93,A:e
USGS,1105585,7/7/2018 06:30,EDT,3.8,A:e
USGS,1105585,7/7/2018 06:45,EDT,3.67,A:e
USGS,1105585,7/7/2018 07:00,EDT,3.55,A:e
USGS,1105585,7/7/2018 07:15,EDT,3.41,A:e
USGS,1105585,7/7/2018 07:30,EDT,3.22,A:e
USGS,1105585,7/7/2018 07:45,EDT,3.03,A:e
USGS,1105585,7/7/2018 08:00,EDT,2.95,A:e
USGS,1105585,7/7/2018 08:15,EDT,2.94,A:e
USGS,1105585,7/7/2018 08:30,EDT,2.93,A:e
USGS,1105585,7/7/2018 08:45,EDT,2.91,A:e
USGS,1105585,7/7/2018 09:00,EDT,2.9,A:e
USGS,1105585,7/7/2018 09:15,EDT,2.88,A:e
USGS,1105585,7/7/2018 09:30,EDT,2.87,A:e
USGS,1105585,7/7/2018 09:45,EDT,2.86,A:e
USGS,1105585,7/7/2018 10:00,EDT,2.84,A:e
USGS,1105585,7/7/2018 10:15,EDT,2.83,A:e
USGS,1105585,7/7/2018 10:30,EDT,2.81,A:e
USGS,1105585,7/7/2018 10:45,EDT,2.8,A:e
USGS,1105585,7/7/2018 11:00,EDT,2.79,A:e
USGS,1105585,7/7/2018 11:15,EDT,2.77,A:e
USGS,1105585,7/7/2018 11:30,EDT,2.76,A:e
USGS,1105585,7/7/2018 11:45,EDT,2.74,A:e
USGS,1105585,7/7/2018 12:00,EDT,2.73,A:e
USGS,1105585,7/7/2018 12:15,EDT,2.72,A:e
USGS,1105585,7/7/2018 12:30,EDT,2.7,A:e
USGS,1105585,7/7/2018 12:45,EDT,2.69,A:e
USGS,1105585,7/7/2018 13:00,EDT,2.68,A:e
USGS,1105585,7/7/2018 13:15,EDT,2.66,A:e
USGS,1105585,7/7/2018 13:30,EDT,2.65,A:e
USGS,1105585,7/7/2018 13:45,EDT,2.63,A:e
USGS,1105585,7/7/2018 14:00,EDT,2.62,A:e
USGS,1105585,7/7/2018 14:15,EDT,2.61,A:e
USGS,1105585,7/7/2018 14:30,EDT,2.59,A:e
USGS,1105585,7/7/2018 14:45,EDT,2.58,A:e
USGS,1105585,7/7/2018 15:00,EDT,2.56,A:e
USGS,1105585,7/7/2018 15:15,EDT,2.55,A:e
USGS,1105585,7/7/2018 15:30,EDT,2.54,A:e
USGS,1105585,7/7/2018 15:45,EDT,2.52,A:e
USGS,1105585,7/7/2018 16:00,EDT,2.51,A:e
USGS,1105585,7/7/2018 16:15,EDT,2.49,A:e
USGS,1105585,7/7/2018 16:30,EDT,2.48,A:e
USGS,1105585,7/7/2018 16:45,EDT,2.47,A:e
USGS,1105585,7/7/2018 17:00,EDT,2.45,A:e
USGS,1105585,7/7/2018 17:15,EDT,2.44,A:e
USGS,1105585,7/7/2018 17:30,EDT,2.42,A:e
USGS,1105585,7/7/2018 17:45,EDT,2.41,A:e
USGS,1105585,7/7/2018 18:00,EDT,2.4,A:e
USGS,1105585,7/7/2018 18:15,EDT,2.38,A:e
USGS,1105585,7/7/2018 18:30,EDT,2.37,A:e
USGS,1105585,7/7/2018 18:45,EDT,2.35,A:e
USGS,1105585,7/7/2018 19:00,EDT,2.34,A:e
USGS,1105585,7/7/2018 19:15,EDT,2.33,A:e
USGS,1105585,7/7/2018 19:30,EDT,2.31,A:e
USGS,1105585,7/7/2018 19:45,EDT,2.3,A:e
USGS,1105585,7/7/2018 20:00,EDT,2.29,A:e
USGS,1105585,7/7/2018 20:15,EDT,2.27,A:e
USGS,1105585,7/7/2018 20:30,EDT,2.26,A:e
USGS,1105585,7/7/2018 20:45,EDT,2.24,A:e
USGS,1105585,7/7/2018 21:00,EDT,2.23,A:e
USGS,1105585,7/7/2018 21:15,EDT,2.22,A:e
USGS,1105585,7/7/2018 21:30,EDT,2.2,A:e
USGS,1105585,7/7/2018 21:45,EDT,2.19,A:e
USGS,1105585,7/7/2018 22:00,EDT,2.17,A:e
USGS,1105585,7/7/2018 22:15,EDT,2.16,A:e
USGS,1105585,7/7/2018 22:30,EDT,2.15,A:e
USGS,1105585,7/7/2018 22:45,EDT,2.13,A:e
USGS,1105585,7/7/2018 23:00,EDT,2.12,A:e
USGS,1105585,7/7/2018 23:15,EDT,2.1,A:e
USGS,1105585,7/7/2018 23:30,EDT,2.09,A:e
USGS,1105585,7/7/2018 23:45,EDT,2.08,A:e
USGS,1105585,7/8/2018 00:00,EDT,2.06,A:e
USGS,1105585,7/8/2018 00:15,EDT,2.05,A:e
USGS,1105585,7/8/2018 00:30,EDT,2.03,A:e
USGS,1105585,7/8/2018 00:45,EDT,2.02,A:e
USGS,1105585,7/8/2018 01:00,EDT,2.01,A:e
USGS,1105585,7/8/2018 01:15,EDT,1.99,A:e
USGS,1105585,7/8/2018 01:30,EDT,1.98,A:e
USGS,1105585,7/8/2018 01:45,EDT,1.97,A:e
USGS,1105585,7/8/2018 02:00,EDT,1.97,A:e
USGS,1105585,7/8/2018 02:15,EDT,1.96,A:e
USGS,1105585,7/8/2018 02:30,EDT,1.95,A:e
USGS,1105585,7/8/2018 02:45,EDT,1.95,A:e
USGS,1105585,7/8/2018 03:00,EDT,1.94,A:e
USGS,1105585,7/8/2018 03:15,EDT,1.93,A:e
USGS,1105585,7/8/2018 03:30,EDT,1.93,A:e
USGS,1105585,7/8/2018 03:45,EDT,1.92,A:e
USGS,1105585,7/8/2018 04:00,EDT,1.91,A:e
USGS,1105585,7/8/2018 04:15,EDT,1.91,A:e
USGS,1105585,7/8/2018 04:30,EDT,1.9,A:e
USGS,1105585,7/8/2018 04:45,EDT,1.89,A:e
USGS,1105585,7/8/2018 05:00,EDT,1.89,A:e
USGS,1105585,7/8/2018 05:15,EDT,1.88,A:e
USGS,1105585,7/8/2018 05:30,EDT,1.87,A:e
USGS,1105585,7/8/2018 05:45,EDT,1.87,A:e
USGS,1105585,7/8/2018 06:00,EDT,1.86,A:e
USGS,1105585,7/8/2018 06:15,EDT,1.85,A:e
USGS,1105585,7/8/2018 06:30,EDT,1.85,A:e
USGS,1105585,7/8/2018 06:45,EDT,1.84,A:e
USGS,1105585,7/8/2018 07:00,EDT,1.83,A:e
USGS,1105585,7/8/2018 07:15,EDT,1.83,A:e
USGS,1105585,7/8/2018 07:30,EDT,1.82,A:e
USGS,1105585,7/8/2018 07:45,EDT,1.81,A:e
USGS,1105585,7/8/2018 08:00,EDT,1.81,A:e
USGS,1105585,7/8/2018 08:15,EDT,1.8,A:e
USGS,1105585,7/8/2018 08:30,EDT,1.79,A:e
USGS,1105585,7/8/2018 08:45,EDT,1.79,A:e
USGS,1105585,7/8/2018 09:00,EDT,1.78,A:e
USGS,1105585,7/8/2018 09:15,EDT,1.77,A:e
USGS,1105585,7/8/2018 09:30,EDT,1.77,A:e
USGS,1105585,7/8/2018 09:45,EDT,1.76,A:e
USGS,1105585,7/8/2018 10:00,EDT,1.75,A:e
USGS,1105585,7/8/2018 10:15,EDT,1.75,A:e
USGS,1105585,7/8/2018 10:30,EDT,1.74,A:e
USGS,1105585,7/8/2018 10:45,EDT,1.73,A:e
USGS,1105585,7/8/2018 11:00,EDT,1.73,A:e
USGS,1105585,7/8/2018 11:15,EDT,1.72,A:e
USGS,1105585,7/8/2018 11:30,EDT,1.71,A:e
USGS,1105585,7/8/2018 11:45,EDT,1.71,A:e
USGS,1105585,7/8/2018 12:00,EDT,1.7,A:e
USGS,1105585,7/8/2018 12:15,EDT,1.69,A:e
USGS,1105585,7/8/2018 12:30,EDT,1.69,A:e
USGS,1105585,7/8/2018 12:45,EDT,1.68,A:e
USGS,1105585,7/8/2018 13:00,EDT,1.67,A:e
USGS,1105585,7/8/2018 13:15,EDT,1.67,A:e
USGS,1105585,7/8/2018 13:30,EDT,1.66,A:e
USGS,1105585,7/8/2018 13:45,EDT,1.65,A:e
USGS,1105585,7/8/2018 14:00,EDT,1.65,A:e
USGS,1105585,7/8/2018 14:15,EDT,1.64,A:e
USGS,1105585,7/8/2018 14:30,EDT,1.63,A:e
USGS,1105585,7/8/2018 14:45,EDT,1.63,A:e
USGS,1105585,7/8/2018 15:00,EDT,1.62,A:e
USGS,1105585,7/8/2018 15:15,EDT,1.61,A:e
USGS,1105585,7/8/2018 15:30,EDT,1.61,A:e
USGS,1105585,7/8/2018 15:45,EDT,1.6,A:e
USGS,1105585,7/8/2018 16:00,EDT,1.59,A:e
USGS,1105585,7/8/2018 16:15,EDT,1.59,A:e
USGS,1105585,7/8/2018 16:30,EDT,1.58,A:e
USGS,1105585,7/8/2018 16:45,EDT,1.57,A:e
USGS,1105585,7/8/2018 17:00,EDT,1.57,A:e
USGS,1105585,7/8/2018 17:15,EDT,1.56,A:e
USGS,1105585,7/8/2018 17:30,EDT,1.55,A:e
USGS,1105585,7/8/2018 17:45,EDT,1.55,A:e
USGS,1105585,7/8/2018 18:00,EDT,1.54,A:e
USGS,1105585,7/8/2018 18:15,EDT,1.53,A:e
USGS,1105585,7/8/2018 18:30,EDT,1.53,A:e
USGS,1105585,7/8/2018 18:45,EDT,1.52,A:e
USGS,1105585,7/8/2018 19:00,EDT,1.51,A:e
USGS,1105585,7/8/2018 19:15,EDT,1.51,A:e
USGS,1105585,7/8/2018 19:30,EDT,1.5,A:e
USGS,1105585,7/8/2018 19:45,EDT,1.49,A:e
USGS,1105585,7/8/2018 20:00,EDT,1.49,A:e
USGS,1105585,7/8/2018 20:15,EDT,1.48,A:e
USGS,1105585,7/8/2018 20:30,EDT,1.47,A:e
USGS,1105585,7/8/2018 20:45,EDT,1.47,A:e
USGS,1105585,7/8/2018 21:00,EDT,1.46,A:e
USGS,1105585,7/8/2018 21:15,EDT,1.45,A:e
USGS,1105585,7/8/2018 21:30,EDT,1.45,A:e
USGS,1105585,7/8/2018 21:45,EDT,1.44,A:e
USGS,1105585,7/8/2018 22:00,EDT,1.43,A:e
USGS,1105585,7/8/2018 22:15,EDT,1.42,A:e
USGS,1105585,7/8/2018 22:30,EDT,1.42,A:e
USGS,1105585,7/8/2018 22:45,EDT,1.41,A:e
USGS,1105585,7/8/2018 23:00,EDT,1.4,A:e
USGS,1105585,7/8/2018 23:15,EDT,1.4,A:e
USGS,1105585,7/8/2018 23:30,EDT,1.39,A:e
USGS,1105585,7/8/2018 23:45,EDT,1.38,A:e
USGS,1105585,7/9/2018 00:00,EDT,1.38,A:e
USGS,1105585,7/9/2018 00:15,EDT,1.37,A:e
USGS,1105585,7/9/2018 00:30,EDT,1.36,A:e
USGS,1105585,7/9/2018 00:45,EDT,1.36,A:e
USGS,1105585,7/9/2018 01:00,EDT,1.35,A:e
USGS,1105585,7/9/2018 01:15,EDT,1.34,A:e
USGS,1105585,7/9/2018 01:30,EDT,1.34,A:e
USGS,1105585,7/9/2018 01:45,EDT,1.33,A:e
USGS,1105585,7/9/2018 02:00,EDT,1.32,A:e
USGS,1105585,7/9/2018 02:15,EDT,1.32,A:e
USGS,1105585,7/9/2018 02:30,EDT,1.32,A:e
USGS,1105585,7/9/2018 02:45,EDT,1.32,A:e
USGS,1105585,7/9/2018 03:00,EDT,1.31,A:e
USGS,1105585,7/9/2018 03:15,EDT,1.31,A:e
USGS,1105585,7/9/2018 03:30,EDT,1.31,A:e
USGS,1105585,7/9/2018 03:45,EDT,1.31,A:e
USGS,1105585,7/9/2018 04:00,EDT,1.3,A:e
USGS,1105585,7/9/2018 04:15,EDT,1.3,A:e
USGS,1105585,7/9/2018 04:30,EDT,1.3,A:e
USGS,1105585,7/9/2018 04:45,EDT,1.3,A:e
USGS,1105585,7/9/2018 05:00,EDT,1.29,A:e
USGS,1105585,7/9/2018 05:15,EDT,1.29,A:e
USGS,1105585,7/9/2018 05:30,EDT,1.29,A:e
USGS,1105585,7/9/2018 05:45,EDT,1.29,A:e
USGS,1105585,7/9/2018 06:00,EDT,1.28,A:e
USGS,1105585,7/9/2018 06:15,EDT,1.28,A:e
USGS,1105585,7/9/2018 06:30,EDT,1.28,A:e
USGS,1105585,7/9/2018 06:45,EDT,1.27,A:e
USGS,1105585,7/9/2018 07:00,EDT,1.27,A:e
USGS,1105585,7/9/2018 07:15,EDT,1.27,A:e
USGS,1105585,7/9/2018 07:30,EDT,1.27,A:e
USGS,1105585,7/9/2018 07:45,EDT,1.26,A:e
USGS,1105585,7/9/2018 08:00,EDT,1.26,A:e
USGS,1105585,7/9/2018 08:15,EDT,1.26,A:e
USGS,1105585,7/9/2018 08:30,EDT,1.26,A:e
USGS,1105585,7/9/2018 08:45,EDT,1.25,A:e
USGS,1105585,7/9/2018 09:00,EDT,1.25,A:e
USGS,1105585,7/9/2018 09:15,EDT,1.25,A:e
USGS,1105585,7/9/2018 09:30,EDT,1.25,A:e
USGS,1105585,7/9/2018 09:45,EDT,1.24,A:e
USGS,1105585,7/9/2018 10:00,EDT,1.24,A:e
USGS,1105585,7/9/2018 10:15,EDT,1.24,A:e
USGS,1105585,7/9/2018 10:30,EDT,1.24,A:e
USGS,1105585,7/9/2018 10:45,EDT,1.23,A:e
USGS,1105585,7/9/2018 11:00,EDT,1.23,A:e
USGS,1105585,7/9/2018 11:15,EDT,1.23,A:e
USGS,1105585,7/9/2018 11:30,EDT,1.22,A:e
USGS,1105585,7/9/2018 11:45,EDT,1.22,A:e
USGS,1105585,7/9/2018 12:00,EDT,1.22,A:e
USGS,1105585,7/9/2018 12:15,EDT,1.22,A:e
USGS,1105585,7/9/2018 12:30,EDT,1.21,A:e
USGS,1105585,7/9/2018 12:45,EDT,1.21,A:e
USGS,1105585,7/9/2018 13:00,EDT,1.21,A:e
USGS,1105585,7/9/2018 13:15,EDT,1.21,A:e
USGS,1105585,7/9/2018 13:30,EDT,1.2,A:e
USGS,1105585,7/9/2018 13:45,EDT,1.2,A:e
USGS,1105585,7/9/2018 14:00,EDT,1.2,A:e
USGS,1105585,7/9/2018 14:15,EDT,1.2,A:e
USGS,1105585,7/9/2018 14:30,EDT,1.19,A:e
USGS,1105585,7/9/2018 14:45,EDT,1.19,A:e
USGS,1105585,7/9/2018 15:00,EDT,1.19,A:e
USGS,1105585,7/9/2018 15:15,EDT,1.19,A:e
USGS,1105585,7/9/2018 15:30,EDT,1.18,A:e
USGS,1105585,7/9/2018 15:45,EDT,1.18,A:e
USGS,1105585,7/9/2018 16:00,EDT,1.18,A:e
USGS,1105585,7/9/2018 16:15,EDT,1.18,A:e
USGS,1105585,7/9/2018 16:30,EDT,1.17,A:e
USGS,1105585,7/9/2018 16:45,EDT,1.17,A:e
USGS,1105585,7/9/2018 17:00,EDT,1.17,A:e
USGS,1105585,7/9/2018 17:15,EDT,1.17,A:e
USGS,1105585,7/9/2018 17:30,EDT,1.16,A:e
USGS,1105585,7/9/2018 17:45,EDT,1.16,A:e
USGS,1105585,7/9/2018 18:00,EDT,1.16,A:e
USGS,1105585,7/9/2018 18:15,EDT,1.16,A:e
USGS,1105585,7/9/2018 18:30,EDT,1.16,A:e
USGS,1105585,7/9/2018 18:45,EDT,1.15,A:e
USGS,1105585,7/9/2018 19:00,EDT,1.15,A:e
USGS,1105585,7/9/2018 19:15,EDT,1.15,A:e
USGS,1105585,7/9/2018 19:30,EDT,1.15,A:e
USGS,1105585,7/9/2018 19:45,EDT,1.15,A:e
USGS,1105585,7/9/2018 20:00,EDT,1.14,A:e
USGS,1105585,7/9/2018 20:15,EDT,1.14,A:e
USGS,1105585,7/9/2018 20:30,EDT,1.14,A:e
USGS,1105585,7/9/2018 20:45,EDT,1.14,A:e
USGS,1105585,7/9/2018 21:00,EDT,1.14,A:e
USGS,1105585,7/9/2018 21:15,EDT,1.13,A:e
USGS,1105585,7/9/2018 21:30,EDT,1.13,A:e
USGS,1105585,7/9/2018 21:45,EDT,1.13,A:e
USGS,1105585,7/9/2018 22:00,EDT,1.13,A:e
USGS,1105585,7/9/2018 22:15,EDT,1.13,A:e
USGS,1105585,7/9/2018 22:30,EDT,1.12,A:e
USGS,1105585,7/9/2018 22:45,EDT,1.12,A:e
USGS,1105585,7/9/2018 23:00,EDT,1.12,A:e
USGS,1105585,7/9/2018 23:15,EDT,1.12,A:e
USGS,1105585,7/9/2018 23:30,EDT,1.12,A:e
USGS,1105585,7/9/2018 23:45,EDT,1.11,A:e
USGS,1105585,7/10/2018 00:00,EDT,1.11,A:e
USGS,1105585,7/10/2018 00:15,EDT,1.11,A:e
USGS,1105585,7/10/2018 00:30,EDT,1.11,A:e
USGS,1105585,7/10/2018 00:45,EDT,1.11,A:e
USGS,1105585,7/10/2018 01:00,EDT,1.1,A:e
USGS,1105585,7/10/2018 01:15,EDT,1.1,A:e
USGS,1105585,7/10/2018 01:30,EDT,1.1,A:e
USGS,1105585,7/10/2018 01:45,EDT,1.1,A:e
USGS,1105585,7/10/2018 02:00,EDT,1.09,A:e
USGS,1105585,7/10/2018 02:15,EDT,1.09,A:e
USGS,1105585,7/10/2018 02:30,EDT,1.09,A:e
USGS,1105585,7/10/2018 02:45,EDT,1.09,A:e
USGS,1105585,7/10/2018 03:00,EDT,1.09,A:e
USGS,1105585,7/10/2018 03:15,EDT,1.08,A:e
USGS,1105585,7/10/2018 03:30,EDT,1.08,A:e
USGS,1105585,7/10/2018 03:45,EDT,1.08,A:e
USGS,1105585,7/10/2018 04:00,EDT,1.08,A:e
USGS,1105585,7/10/2018 04:15,EDT,1.08,A:e
USGS,1105585,7/10/2018 04:30,EDT,1.07,A:e
USGS,1105585,7/10/2018 04:45,EDT,1.07,A:e
USGS,1105585,7/10/2018 05:00,EDT,1.07,A:e
USGS,1105585,7/10/2018 05:15,EDT,1.07,A:e
USGS,1105585,7/10/2018 05:30,EDT,1.07,A:e
USGS,1105585,7/10/2018 05:45,EDT,1.06,A:e
USGS,1105585,7/10/2018 06:00,EDT,1.06,A:e
USGS,1105585,7/10/2018 06:15,EDT,1.06,A:e
USGS,1105585,7/10/2018 06:30,EDT,1.06,A:e
USGS,1105585,7/10/2018 06:45,EDT,1.06,A:e
USGS,1105585,7/10/2018 07:00,EDT,1.05,A:e
USGS,1105585,7/10/2018 07:15,EDT,1.05,A:e
USGS,1105585,7/10/2018 07:30,EDT,1.05,A:e
USGS,1105585,7/10/2018 07:45,EDT,1.05,A:e
USGS,1105585,7/10/2018 08:00,EDT,1.05,A:e
USGS,1105585,7/10/2018 08:15,EDT,1.04,A:e
USGS,1105585,7/10/2018 08:30,EDT,1.04,A:e
USGS,1105585,7/10/2018 08:45,EDT,1.04,A:e
USGS,1105585,7/10/2018 09:00,EDT,1.04,A:e
USGS,1105585,7/10/2018 09:15,EDT,1.04,A:e
USGS,1105585,7/10/2018 09:30,EDT,1.03,A:e
USGS,1105585,7/10/2018 09:45,EDT,1.03,A:e
USGS,1105585,7/10/2018 10:00,EDT,1.03,A:e
USGS,1105585,7/10/2018 10:15,EDT,1.03,A:e
USGS,1105585,7/10/2018 10:30,EDT,1.03,A:e
USGS,1105585,7/10/2018 10:45,EDT,1.03,A:e
USGS,1105585,7/10/2018 11:00,EDT,1.03,A:e
USGS,1105585,7/10/2018 11:15,EDT,1.03,A:e
USGS,1105585,7/10/2018 11:30,EDT,1.03,A:e
USGS,1105585,7/10/2018 11:45,EDT,1.03,A:e
USGS,1105585,7/10/2018 12:00,EDT,1.03,A:e
USGS,1105585,7/10/2018 12:15,EDT,1.04,A:e
USGS,1105585,7/10/2018 12:30,EDT,1.04,A:e
USGS,1105585,7/10/2018 12:45,EDT,1.04,A:e
USGS,1105585,7/10/2018 13:00,EDT,1.04,A:e
USGS,1105585,7/10/2018 13:15,EDT,1.04,A:e
USGS,1105585,7/10/2018 13:30,EDT,1.04,A:e
USGS,1105585,7/10/2018 13:45,EDT,1.04,A:e
USGS,1105585,7/10/2018 14:00,EDT,1.04,A:e
USGS,1105585,7/10/2018 14:15,EDT,1.04,A:e
USGS,1105585,7/10/2018 14:30,EDT,1.04,A:e
USGS,1105585,7/10/2018 14:45,EDT,1.04,A:e
USGS,1105585,7/10/2018 15:00,EDT,1.04,A:e
USGS,1105585,7/10/2018 15:15,EDT,1.05,A:e
USGS,1105585,7/10/2018 15:30,EDT,1.05,A:e
USGS,1105585,7/10/2018 15:45,EDT,1.05,A:e
USGS,1105585,7/10/2018 16:00,EDT,1.05,A:e
USGS,1105585,7/10/2018 16:15,EDT,1.05,A:e
USGS,1105585,7/10/2018 16:30,EDT,1.05,A:e
USGS,1105585,7/10/2018 16:45,EDT,1.05,A:e
USGS,1105585,7/10/2018 17:00,EDT,1.05,A:e
USGS,1105585,7/10/2018 17:15,EDT,1.05,A:e
USGS,1105585,7/10/2018 17:30,EDT,1.05,A:e
USGS,1105585,7/10/2018 17:45,EDT,1.05,A:e
USGS,1105585,7/10/2018 18:00,EDT,1.06,A:e
USGS,1105585,7/10/2018 18:15,EDT,1.06,A:e
USGS,1105585,7/10/2018 18:30,EDT,1.06,A:e
USGS,1105585,7/10/2018 18:45,EDT,1.06,A:e
USGS,1105585,7/10/2018 19:00,EDT,1.06,A:e
USGS,1105585,7/10/2018 19:15,EDT,1.07,A:e
USGS,1105585,7/10/2018 19:30,EDT,1.15,A:e
USGS,1105585,7/10/2018 19:45,EDT,1.24,A:e
USGS,1105585,7/10/2018 20:00,EDT,1.32,A:e
USGS,1105585,7/10/2018 20:15,EDT,1.4,A:e
USGS,1105585,7/10/2018 20:30,EDT,1.49,A:e
USGS,1105585,7/10/2018 20:45,EDT,1.57,A:e
USGS,1105585,7/10/2018 21:00,EDT,1.65,A:e
USGS,1105585,7/10/2018 21:15,EDT,1.73,A:e
USGS,1105585,7/10/2018 21:30,EDT,1.82,A:e
USGS,1105585,7/10/2018 21:45,EDT,1.9,A:e
USGS,1105585,7/10/2018 22:00,EDT,1.98,A:e
USGS,1105585,7/10/2018 22:15,EDT,2.07,A:e
USGS,1105585,7/10/2018 22:30,EDT,2.18,A:e
USGS,1105585,7/10/2018 22:45,EDT,2.33,A:e
USGS,1105585,7/10/2018 23:00,EDT,2.47,A:e
USGS,1105585,7/10/2018 23:15,EDT,2.62,A:e
USGS,1105585,7/10/2018 23:30,EDT,2.77,A:e
USGS,1105585,7/10/2018 23:45,EDT,2.91,A:e
USGS,1105585,7/11/2018 00:00,EDT,3.06,A:e
USGS,1105585,7/11/2018 00:15,EDT,3.2,A:e
USGS,1105585,7/11/2018 00:30,EDT,3.35,A:e
USGS,1105585,7/11/2018 00:45,EDT,3.49,A:e
USGS,1105585,7/11/2018 01:00,EDT,3.64,A:e
USGS,1105585,7/11/2018 01:15,EDT,3.78,A:e
USGS,1105585,7/11/2018 01:30,EDT,3.93,A:e
USGS,1105585,7/11/2018 01:45,EDT,4.07,A:e
USGS,1105585,7/11/2018 02:00,EDT,4.23,A:e
USGS,1105585,7/11/2018 02:15,EDT,4.39,A:e
USGS,1105585,7/11/2018 02:30,EDT,4.56,A:e
USGS,1105585,7/11/2018 02:45,EDT,4.72,A:e
USGS,1105585,7/11/2018 03:00,EDT,4.88,A:e
USGS,1105585,7/11/2018 03:15,EDT,5.04,A:e
USGS,1105585,7/11/2018 03:30,EDT,5.21,A:e
USGS,1105585,7/11/2018 03:45,EDT,5.37,A:e
USGS,1105585,7/11/2018 04:00,EDT,5.53,A:e
USGS,1105585,7/11/2018 04:15,EDT,5.7,A:e
USGS,1105585,7/11/2018 04:30,EDT,5.86,A:e
USGS,1105585,7/11/2018 04:45,EDT,6.02,A:e
USGS,1105585,7/11/2018 05:00,EDT,6.19,A:e
USGS,1105585,7/11/2018 05:15,EDT,6.35,A:e
USGS,1105585,7/11/2018 05:30,EDT,6.51,A:e
USGS,1105585,7/11/2018 05:45,EDT,6.67,A:e
USGS,1105585,7/11/2018 06:00,EDT,6.84,A:e
USGS,1105585,7/11/2018 06:15,EDT,7,A:e
USGS,1105585,7/11/2018 06:30,EDT,7.16,A:e
USGS,1105585,7/11/2018 06:45,EDT,7.33,A:e
USGS,1105585,7/11/2018 07:00,EDT,7.49,A:e
USGS,1105585,7/11/2018 07:15,EDT,7.65,A:e
USGS,1105585,7/11/2018 07:30,EDT,7.81,A:e
USGS,1105585,7/11/2018 07:45,EDT,7.94,A:e
USGS,1105585,7/11/2018 08:00,EDT,8.07,A:e
USGS,1105585,7/11/2018 08:15,EDT,8.19,A:e
USGS,1105585,7/11/2018 08:30,EDT,8.32,A:e
USGS,1105585,7/11/2018 08:45,EDT,8.45,A:e
USGS,1105585,7/11/2018 09:00,EDT,8.58,A:e
USGS,1105585,7/11/2018 09:15,EDT,8.7,A:e
USGS,1105585,7/11/2018 09:30,EDT,8.83,A:e
USGS,1105585,7/11/2018 09:45,EDT,8.93,A:e
USGS,1105585,7/11/2018 10:00,EDT,8.95,A:e
USGS,1105585,7/11/2018 10:15,EDT,8.97,A:e
USGS,1105585,7/11/2018 10:30,EDT,8.99,A:e
USGS,1105585,7/11/2018 10:45,EDT,9.02,A:e
USGS,1105585,7/11/2018 11:00,EDT,9.04,A:e
USGS,1105585,7/11/2018 11:15,EDT,9.06,A:e
USGS,1105585,7/11/2018 11:30,EDT,9.08,A:e
USGS,1105585,7/11/2018 11:45,EDT,9.1,A:e
USGS,1105585,7/11/2018 12:00,EDT,9.12,A:e
USGS,1105585,7/11/2018 12:15,EDT,9.14,A:e
USGS,1105585,7/11/2018 12:30,EDT,9.17,A:e
USGS,1105585,7/11/2018 12:45,EDT,9.19,A:e
USGS,1105585,7/11/2018 13:00,EDT,9.19,A:e
USGS,1105585,7/11/2018 13:15,EDT,9.19,P:e
USGS,1105585,7/11/2018 13:30,EDT,8.68,P
USGS,1105585,7/11/2018 13:45,EDT,8.44,P
