Date,Time,DateTime,N/U,Count,y,bad1,bad2,bad3,bad4
11/4/2018,13:50:22,11/4/2018 13:50,460,53,553,,,,
11/4/2018,13:50:23,11/4/2018 13:50,460,49,553,,,,
11/4/2018,13:50:23,11/4/2018 13:50,460,51,553,,,,
11/4/2018,13:50:24,11/4/2018 13:50,460,53,553,,,,
11/4/2018,13:50:24,11/4/2018 13:50,460,50,553,,,,
11/4/2018,14:00:28,11/4/2018 14:00,460,52,554,,,,
11/4/2018,14:00:28,11/4/2018 14:00,460,51,554,,,,
11/4/2018,14:00:29,11/4/2018 14:00,460,56,554,,,,
11/4/2018,14:00:29,11/4/2018 14:00,460,55,553,,,,
11/4/2018,14:00:30,11/4/2018 14:00,460,51,554,,,,
11/4/2018,14:00:30,11/4/2018 14:00,460,55,553,,,,
11/4/2018,14:00:31,11/4/2018 14:00,460,56,553,,,,
11/4/2018,14:00:31,11/4/2018 14:00,460,59,553,,,,
11/4/2018,14:00:32,11/4/2018 14:00,460,50,553,,,,
11/4/2018,14:00:33,11/4/2018 14:00,460,55,553,,,,
11/4/2018,14:00:33,11/4/2018 14:00,460,49,553,,,,
11/04/111/04/18,14:10:40,1/0/00 14:10,460,52,554,,,,
11/4/2018,14:10:40,11/4/2018 14:10,460,51,554,,,,
11/4/2018,14:10:41,11/4/2018 14:10,460,52,553,,,,
11/4/2018,14:10:41,11/4/2018 14:10,460,49,553,,,,
11/4/2018,14:10:42,11/4/2018 14:10,460,63,553,,,,
11/4/2018,14:10:43,11/4/2018 14:10,460,51,553,,,,
11/4/2018,14:10:43,11/4/2018 14:10,460,50,553,,,,
11/4/2018,14:10:44,11/4/2018 14:10,460,54,553,,,,
11/4/2018,14:10:44,11/4/2018 14:10,460,57,553,,,,
11/4/2018,14:10:45,11/4/2018 14:10,460,48,553,,,,
11/4/2018,14:10:45,11/4/2018 14:10,460,50,553,,,,
11/4/2018,14:10:46,11/4/2018 14:10,460,50,553,,,,
11/4/2018,14:10:46,11/4/2018 14:10,460,52,553,,,,
11/4/2018,14:20:50,11/4/2018 14:20,460,58,554,,,,
11/4/2018,14:20:50,11/4/2018 14:20,460,55,554,,,,
11/4/2018,14:20:51,11/4/2018 14:20,460,51,554,,,,
11/4/2018,14:20:51,11/4/2018 14:20,40,58,553,,,,
11/4/2018,14:20:57,11/4/2018 14:20,460,50,553,,,,
11/4/2018,14:31:01,11/4/2018 14:31,460,51,554,,,,
11/4/2018,14:31:01,11/4/2018 14:31,460,53,554,,,,
11/4/2018,14:31:02,11/4/2018 14:31,460,53,554,,,,
11/4/2018,14:31:02,11/4/2018 14:31,460,57,554,,,,
11/4/2018,14:31:03,11/4/2018 14:31,460,53,553,,,,
11/4/2018,14:31:03,11/4/2018 14:31,460,57,553,,,,
11/4/2018,14:31:04,11/4/2018 14:31,460,51,553,,,,
11/4/2018,14:31:04,11/4/2018 14:31,460,50,553,,,,
11/4/2018,14:31:05,11/4/2018 14:31,460,53,553,,,,
11/4/2018,14:31:06,11/4/2018 14:31,460,56,553,,,,
11/4/2018,14:31:06,11/4/2018 14:31,460,55,553,,,,
11/4/2018,14:31:07,11/4/2018 14:31,460,53,553,,,,
11/4/2018,14:31:07,11/4/2018 14:31,460,55,553,,,,
11/4/2018,14:31:08,11/4/2018 14:31,460,53,553,,,,
11/4/2018,14:31:08,11/4/2018 14:31,460,54,553,,,,
11/4/2018,00:00:00,2/7/2020 00:00:00,54,553,,,,,
11/4/2018,14:41:14,11/4/2018 14:41,460,57,554,,,,
11/4/2018,14:41:14,11/4/2018 14:41,460,50,553,,,,
11/4/2018,14:41:15,11/4/2018 14:41,460,54,553,,,,
11/4/2018,14:41:16,11/4/2018 14:41,460,52,553,,,,
11/4/2018,14:41:16,11/4/2018 14:41,460,49,553,,,,
11/4/2018,14:41:17,11/4/2018 14:41,460,50,553,,,,
11/4/2018,14:41:17,11/4/2018 14:41,460,50,553,,,,
11/4/2018,14:41:18,11/4/2018 14:41,460,53,553,,,,
11/4/2018,14:41:18,11/4/2018 14:41,460,51,553,,,,
11/4/2018,14:41:19,11/4/2018 14:41,460,49,553,,,,
11/4/2018,14:41:19,11/4/2018 14:41,460,49,553,,,,
11/4/2018,14:51:23,11/4/2018 14:51,460,59,554,,,,
11/4/2018,14:51:23,11/4/2018 14:51,460,56,554,,,,
11/4/2018,14:51:24,11/4/2018 14:51,460,52,554,,,,
11/4/2018,14:51:24,11/4/2018 14:51,460,58,554,,,,
11/4/2018,14:51:25,11/4/2018 14:51,460,53,553,,,,
11/04/14/18,14:51:28,1/0/00 14:51,460,50,553,,,,
11/4/2018,14:51:28,11/4/2018 14:51,460,51,553,,,,
11/4/2018,14:51:29,11/4/2018 14:51,460,49,553,,,,
11/4/2018,14:51:29,11/4/2018 14:51,460,59,553,,,,
11/4/2018,14:51:30,11/4/2018 14:51,460,54,553,,,,
11/4/2018,14:51:30,11/4/2018 14:51,460,58,553,,,,
11/4/2018,15:01:34,11/4/2018 15:01,460,53,554,,,,
11/4/2018,15:01:34,11/4/2018 15:01,460,55,554,,,,
11/4/2018,15:01:35,11/4/2018 15:01,460,50,554,,,,
11/4/2018,15:01:35,11/4/2018 15:01,460,58,554,,,,
11/4/2018,15:01:36,11/4/2018 15:01,460,56,553,,,,
11/4/2018,15:01:36,11/4/2018 15:01,460,47,553,,,,
11/4/2018,15:01:37,11/4/2018 15:01,460,50,553,,,,
11/4/2018,15:01:38,11/4/2018 15:01,460,49,553,,,,
11/4/2018,15:01:38,11/4/2018 15:01,460,54,553,,,,
11/4/2018,15:01:39,11/4/2018 15:01,460,58,553,,,,
11/4/2018,15:01:39,11/4/2018 15:01:39,460,5553,,,,,
11/4/2018,15:11:49,11/4/2018 15:11,460,49,553,,,,
11/4/2018,15:11:50,11/4/2018 15:11,460,55,553,,,,
11/4/2018,15:11:50,11/4/2018 15:11,460,52,553,,,,
11/4/2018,15:11:51,11/4/2018 15:11,460,55,553,,,,
11/4/2018,15:11:51,11/4/2018 15:11,460,54,553,,,,
11/4/2018,15:11:52,11/4/2018 15:11,460,53,553,,,,
11/4/2018,15:11:52,11/4/2018 15:11,460,60,553,,,,
11/4/2018,15:21:56,11/4/2018 15:21,460,58,554,,,,
11/4/2018,15:21:56,11/4/2018 15:21,460,53,554,,,,
11/4/2018,15:21:57,11/4/2018 15:21,460,56,553,,,,
11/4/2018,15:21:57,11/4/2018 15:21,460,56,553,,,,
11/4/2018,15:21:58,11/4/2018 15:21,460,54,553,,,,
11/4/2018,15:21:58,11/4/2018 15:21,460,56,553,,,,
11/4/2018,15:21:59,11/4/2018 15:21,460,54,553,,,,
11/4/2018,15:22:00,11/4/2018 15:22,460,54,553,,,,
11/4/2018,15:22:00,11/4/2018 15:22,460,55,553,,,,
11/4/2018,15:22460,#VALUE!,51,552,,,,,
11/4/2018,15:32:07,11/4/2018 15:32,460,56,554,,,,
11/4/2018,15:32:07,11/4/2018 15:32,460,47,554,,,,
11/4/2018,15:32:08,11/4/2018 15:32,460,55,554,,,,
11/4/2018,15:32:08,11/4/2018 15:32,460,50,553,,,,
11/4/2018,15:32:09,11/4/2018 15:32,460,54,553,,,,
11/4/2018,15:32:09,11/4/2018 15:32,460,55,553,,,,
11/4/2018,15:32:10,11/4/2018 15:32,460,53,553,,,,
11/4/2018,15:32:10,11/4/2018 15:32,460,49,553,,,,
11/4/2018,15:32:11,11/4/2018 15:32,460,53,553,,,,
11/4/2018,15:32:12,11/4/2018 15:32,460,50,553,,,,
11/4/2018,15:32:12,11/4/2018 15:32,460,53,553,,,,
11/4/2018,15:32:13,11/4/2018 15:32,460,58,553,,,,
11/4/2018,15:32:13,11/4/2018 15:32,460,53,553,,,,
11/4/2018,15:32:14,11/4/2018 15:32,460,53,553,,,,
11/4/2018,15:32:14,11/4/2018 15:32,460,50,553,,,,
11/4/2018,15:42:18,11/4/2018 15:42,460,57,554,,,,
11/04/1460,54,2/23/2000 00:00,553,,,,,,
11/4/2018,15:42:24,11/4/2018 15:42,460,56,553,,,,
11/4/2018,15:42:25,11/4/2018 15:42,460,45,553,,,,
11/4/2018,15:42:25,11/4/2018 15:42,460,50,553,,,,
11/4/2018,15:52:29,11/4/2018 15:52,460,55,554,,,,
11/4/2018,15:52:29,11/4/2018 15:52,460,57,554,,,,
11/4/2018,15:52:30,11/4/2018 15:52,460,47,553,,,,
11/4/2018,15:52:30,11/4/2018 15:52,460,56,553,,,,
11/4/2018,15:52:31,11/4/2018 15:52,460,51,553,,,,
11/4/2018,15:52:31,11/4/2018 15:52,460,59,553,,,,
11/4/2018,15:52:32,11/4/2018 15:52,460,56,553,,,,
11/4/2018,15:52:33,11/4/2018 15:52,460,56,553,,,,
11/4/2018,15:52:33,11/4/2018 15:52,460,51,553,,,,
11/4/2018,15:52:34,11/4/2018 15:52,460,56,553,,,,
11/4/2018,15:52:34,11/4/2018 15:52,460,52,553,,,,
11/4/2018,15:52:35,11/4/2018 15:52,460,52,553,,,,
11/4/2018,15:52:35,11/4/2018 15:52,460,52,553,,,,
11/04/1:02:42,00:00:00,#VALUE!,50,553,,,,,
11/4/2018,16:02:42,11/4/2018 16:02,460,52,553,,,,
11/4/2018,16:02:43,11/4/2018 16:02,460,53,553,,,,
11/4/2018,16:02:43,11/4/2018 16:02,460,57,553,,,,
11/4/2018,16:02:44,11/4/2018 16:02,460,52,553,,,,
11/4/2018,16:02:45,11/4/2018 16:02,460,50,553,,,,
11/4/2018,16:02:45,11/4/2018 16:02,460,50,553,,,,
11/4/2018,16:02:46,11/4/2018 16:02,460,50,553,,,,
11/4/2018,16:02:46,11/4/2018 16:02,460,50,553,,,,
11/4/2018,16:02:47,11/4/2018 16:02,460,60,553,,,,
11/4/2018,16:02:47,11/4/2018 16:02,460,49,553,,,,
11/4/2018,16:12:51,11/4/2018 16:12,460,55,554,,,,
11/4/2018,16:12:51,11/4/2018 16:12,460,57,553,,,,
11/4/2018,16:12:52,11/4/2018 16:12,460,57,554,,,,
11/4/2018,16:12:52,11/4/2018 16:12,460,53,554,,,,
11/4/2018,16:12:53,11/4/2018 16:12,460,53,553,,,,
11/4/2018,16:12:53,11/4/2018 16:12,460,55,553,,,,
5,00:00:00,4/9/1901 00:00:00,57,553,,,,,
11/4/2018,16:12:56,11/4/2018 16:12,460,51,553,,,,
11/4/2018,16:12:56,11/4/2018 16:12,460,54,553,,,,
11/4/2018,16:12:57,11/4/2018 16:12,460,50,553,,,,
11/4/2018,16:12:57,11/4/2018 16:12,460,52,553,,,,
11/4/2018,16:12:58,11/4/2018 16:12,460,52,553,,,,
11/4/2018,16:12:58,11/4/2018 16:12,460,54,552,,,,
11/4/2018,16:23:02,11/4/2018 16:23,460,51,554,,,,
11/4/2018,16:23:02,11/4/2018 16:23,460,57,554,,,,
11/4/2018,16:23:03,11/4/2018 16:23,460,52,554,,,,
11/4/2018,16:23:03,11/4/2018 16:23,460,52,553,,,,
11/4/2018,16:23:04,11/4/2018 16:23,460,52,553,,,,
11/4/2018,16:23:04,11/4/2018 16:23,460,51,553,,,,
11/4/2018,16:23:05,11/4/2018 16:23,460,52,553,,,,
11/4/2018,16:23:05,11/4/2018 16:23,460,50,553,,,,
11/4/2018,16:23:06,11/4/2018 16:23,460,51,553,,,,
11/4/2018,16:23:07,11/4/2018 16:23,460,54,553,,,,
11/04553,,1/0/00 0:00,,,,,,,
11/4/2018,16:23:09,11/4/2018 16:23,460,52,553,,,,
11/4/2018,16:23:09,11/4/2018 16:23,460,59,553,,,,
11/4/2018,16:33:13,11/4/2018 16:33,460,51,554,,,,
11/4/2018,16:33:13,11/4/2018 16:33,460,50,554,,,,
11/4/2018,16:33:14,11/4/2018 16:33,460,52,553,,,,
11/4/2018,16:33:14,11/4/2018 16:33,460,51,554,,,,
11/4/2018,16:33:15,11/4/2018 16:33,460,53,553,,,,
11/4/2018,16:33:15,11/4/2018 16:33,460,54,553,,,,
11/4/2018,16:33:16,11/4/2018 16:33,460,51,553,,,,
11/4/2018,16:33:17,11/4/2018 16:33,460,55,553,,,,
11/4/2018,16:33:17,11/4/2018 16:33,460,54,553,,,,
11/4/2018,16:33:18,11/4/2018 16:33,460,56,553,,,,
11/4/2018,16:33:18,11/4/2018 16:33,460,50,553,,,,
11/4/2018,16:33:19,11/4/2018 16:33,460,47,553,,,,
11/4/2018,16:33:19,11/4/2018 16:33,460,48,553,,,,
11/4/2018,16:33:20,11/4/2018 16:33,460,55,553,,,,
11/4/2018,0.900694444,11/4/2018 21:37,460,51,553,,,,
11/4/2018,16:43:28,11/4/2018 16:43,460,52,553,,,,
11/4/2018,16:43:28,11/4/2018 16:43,460,52,553,,,,
11/4/2018,16:43:29,11/4/2018 16:43,460,53,553,,,,
11/4/2018,16:43:29,11/4/2018 16:43,460,51,553,,,,
11/4/2018,16:43:30,11/4/2018 16:43,460,51,553,,,,
11/4/2018,16:43:30,11/4/2018 16:43,460,59,553,,,,
11/4/2018,16:43:31,11/4/2018 16:43,460,58,553,,,,
11/4/2018,16:43:31,11/4/2018 16:43,460,54,553,,,,
11/4/2018,16:53:35,11/4/2018 16:53,460,55,554,,,,
11/4/2018,16:53:35,11/4/2018 16:53,460,55,554,,,,
11/4/2018,16:53:36,11/4/2018 16:53,460,47,553,,,,
11/4/2018,16:53:36,11/4/2018 16:53,460,50,553,,,,
11/4/2018,16:53:37,11/4/2018 16:53,460,51,553,,,,
11/4/2018,16:53:37,11/4/2018 16:53,460,53,553,,,,
11/4/2018,16:53:38,11/4/2018 16:53,460,51,553,,,,
11/4/2018,16:53:39,11/4/2018 16:53,460,51,553,,,,
11/04460,54,2/23/2000 00:00,553,,,,,,
11/4/2018,17:03:47,11/4/2018 17:03,460,48,553,,,,
11/4/2018,17:03:47,11/4/2018 17:03,460,58,553,,,,
11/4/2018,17:03:48,11/4/2018 17:03,460,55,553,,,,
11/4/2018,17:03:48,11/4/2018 17:03,460,54,553,,,,
11/4/2018,17:03:49,11/4/2018 17:03,460,50,553,,,,
11/4/2018,17:03:49,11/4/2018 17:03,460,50,553,,,,
11/4/2018,17:03:50,11/4/2018 17:03,460,54,553,,,,
11/4/2018,17:03:51,11/4/2018 17:03,460,56,553,,,,
11/4/2018,17:03:51,11/4/2018 17:03,460,49,553,,,,
11/4/2018,17:03:52,11/4/2018 17:03,460,54,553,,,,
11/4/2018,17:03:52,11/4/2018 17:03,460,57,553,,,,
11/4/2018,17:03:53,11/4/2018 17:03,460,47,553,,,,
11/4/2018,17:03:53,11/4/2018 17:03,460,58,552,,,,
11/4/2018,17:13:57,11/4/2018 17:13,460,58,554,,,,
11/4/2018,17:13:57,11/4/2018 17:13,460,50,554,,,,
11/4/2018,17:13:58,11/4/2018 17:13,460,54,553,,,,
11/04/1553,,1/0/00 0:00,,,,,,,
11/4/2018,17:14:03,11/4/2018 17:14,460,52,553,,,,
11/4/2018,17:14:03,11/4/2018 17:14,460,49,553,,,,
11/4/2018,17:14:04,11/4/2018 17:14,460,55,553,,,,
11/4/2018,17:14:04,11/4/2018 17:14,460,53,552,,,,
11/4/2018,17:24:08,11/4/2018 17:24,460,54,554,,,,
11/4/2018,17:24:08,11/4/2018 17:24,460,53,554,,,,
11/4/2018,17:24:09,11/4/2018 17:24,460,55,553,,,,
11/4/2018,17:24:09,11/4/2018 17:24,460,50,553,,,,
11/4/2018,17:24:10,11/4/2018 17:24,460,48,553,,,,
11/4/2018,17:24:10,11/4/2018 17:24,460,52,553,,,,
11/4/2018,17:24:11,11/4/2018 17:24,460,56,553,,,,
11/4/2018,17:24:12,11/4/2018 17:24,460,53,553,,,,
11/4/2018,17:24:12,11/4/2018 17:24,460,55,553,,,,
11/4/2018,17:24:13,11/4/2018 17:24,460,54,553,,,,
11/4/2018,17:24:13,11/4/2018 17:24,460,62,553,,,,
11/4/2018,17:24:14,11/4/2018 17:24,460,50,553,,,,
11/4/2018,17:24460,#VALUE!,51,554,,,,,
11/4/2018,17:34:20,11/4/2018 17:34,460,52,554,,,,
11/4/2018,17:34:20,11/4/2018 17:34,460,53,553,,,,
11/4/2018,17:34:21,11/4/2018 17:34,460,52,553,,,,
11/4/2018,17:34:21,11/4/2018 17:34,460,50,553,,,,
11/4/2018,17:34:22,11/4/2018 17:34,460,48,553,,,,
11/4/2018,17:34:23,11/4/2018 17:34,460,52,553,,,,
11/4/2018,17:34:23,11/4/2018 17:34,460,59,553,,,,
11/4/2018,17:34:24,11/4/2018 17:34,460,50,553,,,,
11/4/2018,17:34:24,11/4/2018 17:34,460,49,553,,,,
11/4/2018,17:34:25,11/4/2018 17:34,460,46,553,,,,
11/4/2018,17:34:25,11/4/2018 17:34,460,47,553,,,,
11/4/2018,17:34:26,11/4/2018 17:34,460,52,553,,,,
11/4/2018,17:34:26,11/4/2018 17:34,460,50,553,,,,
11/4/2018,17:44:30,11/4/2018 17:44,460,58,554,,,,
11/4/2018,17:44:30,11/4/2018 17:44,460,49,554,,,,
11/4/2018,17:44:31,11/4/2018 17:44,460,51,553,,,,
11/4/2013,00:00:00,2/7/2015 00:00:00,57,553,,,,,
11/4/2018,17:44:34,11/4/2018 17:44,460,54,553,,,,
11/4/2018,17:44:34,11/4/2018 17:44,460,55,553,,,,
11/4/2018,17:44:35,11/4/2018 17:44,460,51,553,,,,
11/4/2018,17:44:35,11/4/2018 17:44,460,52,553,,,,
11/4/2018,17:44:36,11/4/2018 17:44,460,48,553,,,,
11/4/2018,17:44:36,11/4/2018 17:44,460,54,553,,,,
11/4/2018,17:44:37,11/4/2018 17:44,460,47,553,,,,
11/4/2018,17:44:37,11/4/2018 17:44,460,50,553,,,,
11/4/2018,17:54:41,11/4/2018 17:54,460,57,554,,,,
11/4/2018,17:54:41,11/4/2018 17:54,460,50,553,,,,
11/4/2018,17:54:42,11/4/2018 17:54,460,50,553,,,,
11/4/2018,17:54:42,11/4/2018 17:54,460,48,553,,,,
11/4/2018,17:54:43,11/4/2018 17:54,460,51,553,,,,
11/4/2018,17:54:43,11/4/2018 17:54,460,53,553,,,,
11/4/2018,17:54:44,11/4/2018 17:54,460,55,553,,,,
11/4/2018,17:54:45,11/4/2018 17:54,460,51,553,,,,
11/044/18,18:04:57,1/0/00 18:04,460,54,553,,,,
11/4/2018,18:04:58,11/4/2018 18:04,460,52,553,,,,
11/4/2018,18:04:58,11/4/2018 18:04,460,53,553,,,,
11/4/2018,18:04:59,11/4/2018 18:04,460,50,553,,,,
11/4/2018,18:04:59,11/4/2018 18:04,460,54,553,,,,
11/4/2018,18:15:03,11/4/2018 18:15,460,55,553,,,,
11/4/2018,18:15:03,11/4/2018 18:15,460,50,553,,,,
11/4/2018,18:15:04,11/4/2018 18:15,460,50,553,,,,
11/4/2018,18:15:04,11/4/2018 18:15,460,54,553,,,,
11/4/2018,18:15:05,11/4/2018 18:15,460,54,553,,,,
11/4/2018,18:15:05,11/4/2018 18:15,460,54,553,,,,
11/4/2018,18:15:06,11/4/2018 18:15,460,54,553,,,,
11/4/2018,18:15:06,11/4/2018 18:15,460,56,553,,,,
11/4/2018,18:15:07,11/4/2018 18:15,460,48,553,,,,
11/4/2018,18:15:08,11/4/2018 18:15,460,55,553,,,,
11/4/2018,18:15:08,11/4/2018 18:15,460,56,553,,,,
11/4/2018,18:15:09,11/4/2018 18:15,460,46,460,56,553,,
11/4/2018,18:25:16,11/4/2018 18:25,460,50,553,,,,
11/4/2018,18:25:17,11/4/2018 18:25,460,54,553,,,,
11/4/2018,18:25:18,11/4/2018 18:25,460,54,553,,,,
11/4/2018,18:25:18,11/4/2018 18:25,460,51,553,,,,
11/4/2018,18:25:19,11/4/2018 18:25,460,49,553,,,,
11/4/2018,18:25:19,11/4/2018 18:25,460,53,553,,,,
11/4/2018,18:25:20,11/4/2018 18:25,460,54,553,,,,
11/4/2018,18:25:20,11/4/2018 18:25,460,52,553,,,,
11/4/2018,18:25:21,11/4/2018 18:25,460,57,553,,,,
11/4/2018,18:25:21,11/4/2018 18:25,460,60,552,,,,
11/4/2018,18:35:25,11/4/2018 18:35,460,47,553,,,,
11/4/2018,18:35:25,11/4/2018 18:35,460,55,553,,,,
11/4/2018,18:35:26,11/4/2018 18:35,460,50,553,,,,
11/4/2018,18:35:26,11/4/2018 18:35,460,55,553,,,,
11/4/2018,18:35:27,11/4/2018 18:35,460,50,553,,,,
11/4/2018,18:35:27,11/4/2018 18:35,460,50,553,,,,
11/042,00:00:00,#VALUE!,54,552,,,,,
11/4/2018,18:45:36,11/4/2018 18:45,460,55,554,,,,
11/4/2018,18:45:36,11/4/2018 18:45,460,52,554,,,,
11/4/2018,18:45:37,11/4/2018 18:45,460,52,553,,,,
11/4/2018,18:45:37,11/4/2018 18:45,460,53,553,,,,
11/4/2018,18:45:38,11/4/2018 18:45,460,52,553,,,,
11/4/2018,18:45:38,11/4/2018 18:45,460,53,553,,,,
11/4/2018,18:45:39,11/4/2018 18:45,460,55,553,,,,
11/4/2018,18:45:40,11/4/2018 18:45,460,50,553,,,,
11/4/2018,18:45:40,11/4/2018 18:45,460,52,553,,,,
11/4/2018,18:45:41,11/4/2018 18:45,460,53,553,,,,
11/4/2018,18:45:41,11/4/2018 18:45,460,51,553,,,,
11/4/2018,18:45:42,11/4/2018 18:45,460,56,553,,,,
11/4/2018,18:45:42,11/4/2018 18:45,460,52,553,,,,
11/4/2018,18:45:43,11/4/2018 18:45,460,54,553,,,,
11/4/2018,18:45:43,11/4/2018 18:45,460,47,552,,,,
11/4/2018,18:55:47,11/4/2018 18:55,460,49,554,,,,
11/04553,,1/0/00 0:00,,,,,,,
11/4/2018,18:55:52,11/4/2018 18:55,460,55,553,,,,
11/4/2018,18:55:53,11/4/2018 18:55,460,51,553,,,,
11/4/2018,18:55:53,11/4/2018 18:55,460,54,553,,,,
11/4/2018,18:55:54,11/4/2018 18:55,460,55,553,,,,
11/4/2018,18:55:54,11/4/2018 18:55,460,55,553,,,,
11/4/2018,19:05:58,11/4/2018 19:05,460,50,554,,,,
11/4/2018,19:05:58,11/4/2018 19:05,460,53,553,,,,
11/4/2018,19:05:59,11/4/2018 19:05,460,53,553,,,,
11/4/2018,19:05:59,11/4/2018 19:05,460,54,553,,,,
11/4/2018,19:06:00,11/4/2018 19:06,460,50,553,,,,
11/4/2018,19:06:00,11/4/2018 19:06,460,55,553,,,,
11/4/2018,19:06:01,11/4/2018 19:06,460,53,553,,,,
11/4/2018,19:06:01,11/4/2018 19:06,460,53,553,,,,
11/4/2018,19:06:02,11/4/2018 19:06,460,49,553,,,,
11/4/2018,19:06:03,11/4/2018 19:06,460,54,553,,,,
11/4/2018,19:06:03,11/4/2018 19:06,460,50,553,,,,
11/4/2018,19:06553,11/4/2018 00:00,,,,,,,
11/4/2018,19:16:13,11/4/2018 19:16,460,50,553,,,,
11/4/2018,19:16:13,11/4/2018 19:16,460,50,553,,,,
11/4/2018,19:16:14,11/4/2018 19:16,460,54,553,,,,
11/4/2018,19:16:14,11/4/2018 19:16,460,51,553,,,,
11/4/2018,19:16:15,11/4/2018 19:16,460,53,553,,,,
11/4/2018,19:16:15,11/4/2018 19:16,460,53,553,,,,
11/4/2018,19:16:16,11/4/2018 19:16,460,51,553,,,,
11/4/2018,19:16:16,11/4/2018 19:16,460,53,553,,,,
11/4/2018,19:26:20,11/4/2018 19:26,460,56,554,,,,
11/4/2018,19:26:20,11/4/2018 19:26,460,50,553,,,,
11/4/2018,19:26:21,11/4/2018 19:26,460,54,553,,,,
11/4/2018,19:26:21,11/4/2018 19:26,460,49,553,,,,
11/4/2018,19:26:22,11/4/2018 19:26,460,63,553,,,,
11/4/2018,19:26:22,11/4/2018 19:26,460,50,553,,,,
11/4/2018,19:26:23,11/4/2018 19:26,460,54,553,,,,
11/4/2018,19:26:24,11/4/2018 19:26,460,55,553,,,,
11/4/2018,19:26:36:32,11/4/2018 00:00,460,54,553,,,,
11/4/2018,19:36:32,11/4/2018 19:36,460,51,553,,,,
11/4/2018,19:36:33,11/4/2018 19:36,460,57,553,,,,
11/4/2018,19:36:33,11/4/2018 19:36,460,55,553,,,,
11/4/2018,19:36:34,11/4/2018 19:36,460,57,553,,,,
11/4/2018,19:36:35,11/4/2018 19:36,460,57,553,,,,
11/4/2018,19:36:35,11/4/2018 19:36,460,54,553,,,,
11/4/2018,19:36:36,11/4/2018 19:36,460,53,553,,,,
11/4/2018,19:36:36,11/4/2018 19:36,460,49,553,,,,
11/4/2018,19:36:37,11/4/2018 19:36,460,53,553,,,,
11/4/2018,19:36:37,11/4/2018 19:36,460,49,553,,,,
11/4/2018,19:36:38,11/4/2018 19:36,460,50,553,,,,
11/4/2018,19:36:38,11/4/2018 19:36,460,50,553,,,,
11/4/2018,19:46:42,11/4/2018 19:46,460,50,553,,,,
11/4/2018,19:46:42,11/4/2018 19:46,460,50,553,,,,
11/4/2018,19:46:43,11/4/2018 19:46,460,54,553,,,,
11/4/2018,19:46:43,11/4/2018 19:46,460,54,553,,,,
0,51,2/20/2000 00:00,553,,,,,,
11/4/2018,19:46:48,11/4/2018 19:46,460,55,553,,,,
11/4/2018,19:46:48,11/4/2018 19:46,460,50,552,,,,
11/4/2018,19:46:49,11/4/2018 19:46,460,50,552,,,,
11/4/2018,19:46:49,11/4/2018 19:46,460,56,553,,,,
11/4/2018,19:56:53,11/4/2018 19:56,460,53,554,,,,
11/4/2018,19:56:53,11/4/2018 19:56,460,52,553,,,,
11/4/2018,19:56:54,11/4/2018 19:56,460,50,553,,,,
11/4/2018,19:56:54,11/4/2018 19:56,460,54,553,,,,
11/4/2018,19:56:55,11/4/2018 19:56,460,53,553,,,,
11/4/2018,19:56:55,11/4/2018 19:56,460,51,553,,,,
11/4/2018,19:56:56,11/4/2018 19:56,460,50,553,,,,
11/4/2018,19:56:57,11/4/2018 19:56,460,52,553,,,,
11/4/2018,19:56:57,11/4/2018 19:56,460,50,553,,,,
11/4/2018,19:56:58,11/4/2018 19:56,460,55,553,,,,
11/4/2018,19:56:58,11/4/2018 19:56,460,52,553,,,,
11/4/2018,19:56:59,11/4/2018 19:56,460,47,553,,,,
11/4/2018,:07:06,11/4/2018 00:00,460,50,553,,,,
11/4/2018,20:07:07,11/4/2018 20:07,460,51,553,,,,
11/4/2018,20:07:08,11/4/2018 20:07,460,56,553,,,,
11/4/2018,20:07:08,11/4/2018 20:07,460,45,553,,,,
11/4/2018,20:07:09,11/4/2018 20:07,460,53,553,,,,
11/4/2018,20:07:09,11/4/2018 20:07,460,51,553,,,,
11/4/2018,20:07:10,11/4/2018 20:07,460,49,553,,,,
11/4/2018,20:07:10,11/4/2018 20:07,460,56,553,,,,
11/4/2018,20:07:11,11/4/2018 20:07,460,51,553,,,,
11/4/2018,20:07:11,11/4/2018 20:07,460,52,553,,,,
11/4/2018,20:17:15,11/4/2018 20:17,460,50,553,,,,
11/4/2018,20:17:15,11/4/2018 20:17,460,51,554,,,,
11/4/2018,20:17:16,11/4/2018 20:17,460,52,553,,,,
11/4/2018,20:17:16,11/4/2018 20:17,460,54,553,,,,
11/4/2018,20:17:17,11/4/2018 20:17,460,54,553,,,,
11/4/2018,20:17:17,11/4/2018 20:17,460,53,553,,,,
11/4/2018,20:17:18,11/4/2018 20:17,460,54,553,,,,
0,52,2/21/2000 00:00,553,,,,,,
11/4/2018,20:27:27,11/4/2018 20:27,460,50,554,,,,
11/4/2018,20:27:28,11/4/2018 20:27,460,51,553,,,,
11/4/2018,20:27:28,11/4/2018 20:27,460,51,553,,,,
11/4/2018,20:27:29,11/4/2018 20:27,460,54,553,,,,
11/4/2018,20:27:30,11/4/2018 20:27,460,55,553,,,,
11/4/2018,20:27:30,11/4/2018 20:27,460,51,553,,,,
11/4/2018,20:27:31,11/4/2018 20:27,460,54,553,,,,
11/4/2018,20:27:31,11/4/2018 20:27,460,50,553,,,,
